source,target,value,count,step
16nyzVgrVNt9ToaCpBsqG3VqNJyyBLsw2h,1GLp2mbVKCTboLtDaoKL7RrfaTjrez1QC,319332,1,1
3QP42kmNsQn3rTkggqT1ywZt5FuUympYja,3LpfC3uLAb96di9DxvPadoQEb9WsvosM2Y,1100000,1,1
3QP42kmNsQn3rTkggqT1ywZt5FuUympYja,3HCkvw3XKdGFeE5kgGzgtWxqu9zudbuMjX,2680000,1,1
3QP42kmNsQn3rTkggqT1ywZt5FuUympYja,1HzvRrxzrESJaND8V8H2U8WzfAjYviAHkG,14906553,1,1
13TTioH3WDAiBA2nPTbVdiG37PhuF6RBvv,1Hxj43ePA1yqJmRLTaoFS3fCV653WUN939,239648637,1,1
3EYzNyGcNkfzSE3MrxTBv1cWjajALeZymq,3AihQHt9hUjDaFZL2doKtDEfobKjLKhv9F,51043200,1,1
15w4V6qZQywhNURrcBgAje1aDhonBAHbWH,1ENzK25rZcGarPcqiTiRu4SUjN8DCWMMTN,1223193300,1,1
13cmyrJ8XKFSvrzg84TD2KnJSg1rodxsbX,17fbi9afZ9Rs9E8cbM7n8K88eQ6BtgnUYW,217235,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1HruaRh5MMUMzVdZ6zsEieedaMgexWYF7m,450360,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,3AbKu8NCZyHtmuqNf9tUQeyvBNV4unbH9w,569900,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1MUMsfpL9mowPFbMwFxQeGkzRmJxzkADzV,704637893,13,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1KJ8GtEhQKGBr4j82Z3DAfURQ76AExtEKy,5579638,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1X8qi8Xh2CzoBteUbHt5fwaNHZG52dkFN,1860033,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1M4jgYJcQD5DEJSQg1Wa2rfztvsT6B2qkv,6886000,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1F3epYCghZnzdJZekyP68jE2vkXtwH63So,14828174,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,18f5jfvVyh5PBN7FReCS1VjHYLK4Ftt5Ev,45304,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,3Fk5Bwp8UX4HPpw8wAAXY82vTtF9G7ye8E,8565335,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,13z5kVt18gBaLfvTzWcninaFEBbsEcqDWp,816563,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,36CqhmdLrPkM4W88ucq4o4K59TfeGx9NMY,38759689,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,3K9DJUzubxyiQNveM1x72wjoLQ1J1CCNQU,110000,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,18S5wWM4MTVK1TCowWDxb2BYuqTNJS8weF,513549496,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,34YuykMVkGpA5z29w3xyF2t4Daf4A19RxK,382700,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,16TgqEbVseSbSnmiEwwoM7cJPehCM5baeH,9950000,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1Ftfj74pKBk7LaY6UyLYPf2VVbnxjf8uT4,17936,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1EjRxndQAVgrJLaUTQDcTUq7Yh7MYcJRdP,9950000,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,34xrqGK8iimCsVpsTBmqhdoZnjET89at2j,1500000,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,336CpzqapNV92TRry1WHrfHpRdT8yF5Vgj,259950000,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1F1e86URiZWLRXYFLix4EyezMRoBZBtdi5,20417786,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,3EtbKsgV8nLXvtwoaoQyM5SRNkFvE8puCm,3520000,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,37VGW65mvwc2S5z2KwFSqZA6fdmgpcwetq,1600000,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,12xcHxZQZ5shgNsuogQTFJDXVDSRbzmC5Y,170342200,2,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,3QLYeHR5UPfVLH3i3zPWZ1SnPaaJtTKQnh,26774200,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,12KgU3rev2aqRJRcxF3p7RVYu9YfpjS6C1,20636375,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,12Xsn6J9JWc8KmsmKL1Dt3csxBH6ur1ouC,39302400,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,132vTdzE9gbnGmuwERaAfRx6N2NLGUY6sZ,60775456,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,3E6vM7zDkPVq4Ch6NvKvr6jitgY1N8r2Fw,320314,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1NBRkALM4ZkV8jUsZZ9oJDeF8hD1qtVKHc,41151200,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,17rRDNHBrfNK8KzE3y5Lx1mJBotVsxmJMD,41160800,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,3NNe6Dj7Cppfs2VxYmNvKRViaDVFx83fgw,3620000,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,1MdEvi9jFUC6eg9Q6nD71wxbqGezKwTyBa,903483,1,1
11qNsgyPYev5AH9UTyQ3H8F5FiQDMHjd9,37XxhZYP3LAeex8JTCtAisVcoH1pB9Qgyx,161800000,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,17ac9tXHxu1nxdLgLu9WYk7vR8ggFN5GkH,7685575211,17,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,1F14ecZkmqoLBpqzupquUMQX46T8F9N8GB,125571,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,335aV14bQsNVJyb6VWvP66yd9fgkVVzHou,1581717,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,1PhJ7XThD96QJtxX9UzYm8GXcorbc8n8QE,400000,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,1NzHRWtapsaJE9MfYug71VgxJGhK3N3UWA,209442,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,3BRF38GLCXx23DQk5v61Xtyg4xbTcnEJzY,317795,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,3ATSGzcC9CyLDyHjm9pJeaB4PKMHss9L8z,10921433,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,bc1qd2kx8pmpnvfx40rmgd483988jcasamm9xw326zlm4pwguv5drxfssc4c86,1938262608,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,3AB7NAx6wwd72Je1KqfFEcPHsE6yjdBgRA,120000,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,3JF8UKBhhfGQ5w1CpnSQhpzi4f8F3dg3H9,44860397466,10,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,18QzD5PxUjzJD8sgKvVTRudvJ5ZMF3uA4h,4578391,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,3NfiBrDxjMeQp9FhXYAeRxLG5mQFsZHwno,180008,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,19vcw47dnkUb4zYAWDynrGFTVvxpYFvbsy,10708431,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,1Lr5nDZQ75LXqbVRXZN6sjwBuoWB7xkCFu,195804614,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,13u2TjuJ6MAAXEKsfLJ7rUn51CqmaaJuXs,23281,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,3E5NsFYg9H64TSB9MroJCCZJG7dJ179Yge,147223907,1,1
3K83GLWWDS16sgGJcgca6xk6pzR3hucXCS,3GrbGvphfmm8P83WFfWnk4ZmCzsjfu7ane,40892,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1CRy5BJTywBJkVcK9LC7xMHSSFhoFnu77J,78779,2,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1Ng4JRwGZyMVrDUqhACDVWt6yNzp7vx29d,560500,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1NPfF86oHLJ5RfitGuEtYvWKuHdYG8d1Kn,62463564,8,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,38YRWj14bC45L1fKoHbTKDsMt3oSsT82Pm,56405,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1CdcmXV7q2i2a2UDpatFytJ6BoczzoPXmu,677639,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,13ZDy53xmeZX3zqbvkkcXCT9n4Qrn66ZCb,236171,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,13yDiQWnoxRnwcttaQcG3ZbQyhhEbpYEcm,1623467,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1EQhe21PaB3Ku2zz6HiqwmkdPdkWgLT9it,1396779,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1ApFefGDvfaXbdpMWPdbbT6tAvcxM5mr2x,541970,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1NnUn3vKiQUt2bE1ZafqAKGqfpN7nUE5xf,51009,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1BsPiGt2Exn3Kwegn6eLSzNMeXpgN8THfH,104608,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,133SrN5nWuYVYkKVoV4ihJ9GmTsXSgRVNE,6157,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1CZou7st7ptDeASTURzFgb4keQtLFUBfo6,1008,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,3QuZFmvqCfme8DpnfC5CW16xXyikQXb7ti,1098934,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1HR2K8Tg5qCP7Gh1BNPfGyQWrEUqBa5pvh,98153,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1NLFaWJKSaa8qvMHKUcbpYqKuVHMRpf6Vx,476520,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1J7Z8M1c4maZKXJD7PxUxT8qdcpN9mbkZg,1083354,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1MZe4dJTrbPuXJJvLVYwk5J1sG4bozi98C,334679,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1Lmrmy5HdPQSWm4uko4r7Vib8fiH8zPMbY,3738,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,34Q1qcY3EB8cJHfUxqQUC7e8MrUydHsnfz,9807,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,12zjxEK8ezow6dKTDH144WdGpWngUF8Goa,358952,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1KkUecxEHmNEguCW5UXy1VvxCAru4qQAdS,173823,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1LpEqwQHXXuyd2x47VRmgGECH28hjJDcw1,254750,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,19MgKSUhP7AmyejeckieRk4yfsBC2pQY9H,9233,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1LdNofcQBDUdg3rkXvcfmiZTHioUHgvYZb,254325,1,1
1CgjK1dKKczc7DYSQVWEfjLm3UYAut7xk4,1JB7Uuo2GrpMK4dXjyxeGJ1x7smNRFZPxC,3144005,1,1
3EBuEG5FML34M8jAsYjDojB5NTPpZTXytw,3Hz3Cgs8bvSv677VPV3JQUM9XjvVpqStzr,112474400,6,1
3EBuEG5FML34M8jAsYjDojB5NTPpZTXytw,3Ja2vcgSdP2orwnA8EcWaCkEFjriekZPKD,18940000,1,1
3EBuEG5FML34M8jAsYjDojB5NTPpZTXytw,34fqndmDzQKfPbPQ9XZHBL2fJsw8p2tDSx,15818200,1,1
3EBuEG5FML34M8jAsYjDojB5NTPpZTXytw,3GDuoxyWQ5b4BBzpiLdgk9JB8m541J4t1m,18950000,1,1
3EBuEG5FML34M8jAsYjDojB5NTPpZTXytw,33Dx1onWkii9wsnsToUxmzHjdtfLGmmqEh,18906720,1,1
3EBuEG5FML34M8jAsYjDojB5NTPpZTXytw,362d9cMHsMcHietEQAyFy4Yhb3xuMW5G7c,19910000,1,1
3EBuEG5FML34M8jAsYjDojB5NTPpZTXytw,3BT54WXZLLs1ab5oV7kjKCo1mxwt7UU4c2,20290100,1,1
1JJv9DX7KpEkSuhjXToiyupureYWYgm3ih,1CAsfK56JFRkT63afm6ofhwQ7AASMuSWCa,2426414,1,1
3PiNVyTqfP3kPafX6Ca9CSch4fAJkNQFcq,38irj3n5dpMw16N9Gt5WtzMHZdW39i9JnK,629500,1,1
3AC2dqXXVysXB9iStZD8AVwaNKonDasgYf,32cVC5UoRkxgA5LCFssQJtRkmsmSf4Nghs,1371229,1,1
1NYmURyPiw4YSWbtEpYWNyJtJ6f8f5tQPJ,3MsWV1T8n8XjkSobHmDjVzqhFrWaZxe1hk,3826122,1,1
3KAK8DsEAgif8vz5hpVn1iWnvV4Jyum5Bu,3McbRcfEkM7LGFP3H61yTxAnYhQta4M8Sw,88100,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1KXdevUgSJYGPk4iPhW8RpLvxyRrq62kNi,707780368,2,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1GQp6QiJQBoCmVBeWMRNNoy1iP8fdmMSrc,79800000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1MKNgdUt8zKd13NCfeQ77GTomGTZ4qZmVP,26250000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,34ekZahP5hBbGfMBCoGvZdRgWpqHdhUdJQ,903100,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,3PFXognGfmLhAgU4cgvVuxscr9zUU7JP5p,21812600,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1ALvrKGpk3QU9rKBDoAfcZWSnjiw13sgVj,41011013,2,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1Bq3ZYcm4bdoebzD1XWWrN9bp2c6W5p1Vs,1026179150,3,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,37tkVjiWZgvS8UnMQW7p5X3VFSKjTG6A7Z,15950000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1Jvrvd1grwi7SNifnNwT7ZHS75UyFYv3ay,40950000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1CnuWFBC4cn9sntqBW5T8f5XppTSssb6on,127830420,3,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1Kz9TuYtm2RTjJPYgtdLonNpkNAUbftY7d,3706000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,3CqVHMeYgZo6q2BYMvw8q8hBAxXtfWcwkn,100000000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,37vYFM31v1GYVS5KmJHuCMgTR9YoMw2WAy,1200000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,3MZjKRuDXCwdtxvF1ca1B6gfkomd3cZCTc,3000000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,3NAWwnDmMh8rfsPffJaHhjb7zyY8XQN3B5,18150000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1N9Ps1h4EzyfBX9Zvw1W4HQBVCCm5vkcEf,43108000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,3F8v1rewQK24jNDkJEknJBU4iRy2XqJA1c,10010000,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,34zoiDR86CTmrE3M3P4oVHvT5muesU97wV,18970336,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1NhA4ZugLRy5Hzx6TWzEkZxjA3GctsERMt,597807600,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1KZcGVQtFk5Bzh5wWCTtqbHb2FWHt7sLuu,135960296,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,3Bp9DpJkwMKG2QgQHkWrDSYdi7bJaBtDwx,21948900,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,3KPZhDwTqWx1Ciy3ZDirQBmtMxxsFA4Gzg,3013860,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1FvDdZrArdiVJuRUQ8YsSdFnTJicGNt9XK,2256300,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,18xrcNsEFNvbLXnHxLb55kruFGQsz5WZJf,6663412,1,1
1SMw5kAfqX5tZtWPMA1b8Xefqb2k2PZLa,1GyBzC7X3fyJMnTcPcNkQgH8s38k2gsp9X,19000000,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,16MS15in6n4HrkX4ucAnqfJztavBaTqWdh,482511,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1NtB3bdW6ywn3TCZN4g4s4gpZK4bF9vFtA,277667,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1EiHrSUmXRfYf6c7AM3otzS5HobkqJCC8v,1093283,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1EHsMG27SoZWgDTfdaRiJKkJGohfRj8Mnm,720721,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,114XXZdAHZ1FikGtmCqcqgK5dKH1aoR4JB,686529,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1C8L6FyTSyvZh1Aqzp6myAZzFCGtn6VrPY,895282,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,16ApKzfd9SbxQNRYVvaG9Df63xxPzhXguw,680424,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1Jy7HKDub11aFb4AuypDW41i6oBBWjEJKF,487110,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1PSmzp41wLk7apLykuyq9WbiumBhT91PNA,1627902,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1KisG5PycKt8cUqM2qLami18TFHXYoaqsH,540832,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,32ARHQc5qErguiEBPCcWRQHKNTHMP2nhmZ,86001,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,16R2rayd8ZJcCvnZsZ1mFV6pe5Ab5WYLQE,615107,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1LStaCyTZB7kCWFenZa5G73SY7qb9PYHuc,559460,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,3LKLxyEPspZjjB2dsogS12xRLD6uri4ADy,344088,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,3J9yPX3LErduwNLgpXxXuzNJAmhYTj1DYi,5234,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,3FEwR6wpEGMrzDKbtcxMx6wWusFdzrWubk,77100,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,16bLw453h6FvBLEQk6R8rgo1SeaybdUa7a,2122212,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1GiEccJ44jSTWp8yFxThHP8Cw7rMS8CAPf,2706102,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1jZYSPFfTjyB2t5bjkZYiXbSU3FzEtRY4,2707152,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,3CQGDShtKRrZQqswy4z2hNs9FvNnjjdPoz,109795,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,12arvHbD2FXBcQpxSL2PKx2rpV6rku2B7v,3274498,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1FxJzYs5vcXrWr22zgfAjCVn3NkdyK1soh,1784747,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1LmJKR4KGXjes4JdsvZf19pi4gwxZyXNHt,1039623,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1JYCtWE7vWmVRwutdNenKsKWXdsydrqVhc,1680740,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,15Sp1Cgo68xgJjiRt7jRfoMSgL4HR2dcWo,950779,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,3GYs5prWJcmXBsiVrVRzUFS4rkPU15Efym,8914,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1FWcdqzQ8zXtoqt6UWr1gYA5yt5fdRW6Tt,2304484,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,32mX5GeyTi7y4LFa8nmTTmwHg8FPxijFMi,122000,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1F4VQBjYiaovv8X9N4frMsfnehfXjQxymA,919972,2,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1JhXN1yKNrNozi4uaWxrjtgssui71Ht8Vw,2346418,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,18kFTQJgWogywyHwf2hKiFFRSN3wj7LLc1,9911286,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,3H7tbUGqv9TTGV1eYBAAVTrqT4BjEzfhwH,701647,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,3Fbpxrm951pcYFGgW7dVXF6REU2J87gNwZ,5458000,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,3956j2WRw5SPmxCYorKNqF3sKQ5BAPrB42,144776,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,14G6KixJs3b3C9wcDTGirLhy52mTNvvRrE,1021819,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,331Ygjam8QSpLAPXYoDiXicybW1jtQpqwk,4345929,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1EvWMSkJ95TnnFPAvUkCe61oEMc3Qt65GA,1574329,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1LDBH8SdAYTbbHrPv1BRjMptpTmBzhfP18,1851037,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,14sXzuVPg9ni2WHCEH3NnM8ddBMR3WjUVM,3040010,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,3JzVaVJyLkcxktss46Q1SFEhsdM26HJ3Tj,249641,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,12yMP6VseXTLjhuVLtgw9WvsitaRUarZJ4,447898,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1DLScSoFoWttWhJPJT5HAubCqd2fdHQZuB,480317,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,37wrpRiRbQV7BeUuUaxdpb2qQnNXZedbDu,154986,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,1PTMmUKczemKdzsGmzsaPEWDrycRBqdYLX,10938470,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,15zyvvDGsbX1jzPYDpUimxqPw1HnJmJoNG,53300,1,1
13H4DXggGcyi9XNLBXpCwfjmfbJ2p1WXJc,336SYEna8Da119H4VmVYzeyP2MdthdHWRf,1909561,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,14qdcYdM4nnZEtWWshXk2NruPHfesG83RH,98063323,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,39Pb6YPALkZRLKV5NPZJ5fDk228VfM76a2,13386800,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,14QBNJo1kqefuYJ4xydWJcCxnJFv5FfU9N,91991745,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,3DidvHroSEusRqBNqRMhmscgda7BRH1iD9,249900,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,16AsX7gpeaXtvuJJU8D5fwc3qM9ZgqiwGc,120400,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,12CaxFprdV6Ev8G9v1511o7Pft49YEx5zQ,800000,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,1Cik56QWhMCP3td6KAx6wxbDiWSKedsyWb,20255714,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,1FzotPhn9QqhNXAyqYxRkfgRx3dxMXBUc1,2800900,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,3FDHua6pRABo1sjqr86cn83CLb691Hoiw6,810000,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,33Kg54vA4FN3b7PTneAccpsjrgnsqaxviJ,880000,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,3D4DcVJcc5gT24ZAkBvtoZasbAUSj4sBEp,378300,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,32RofitJGU7RHFRJXe4aAhChUDy6EYKVWp,334000,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,bc1qdfl69unrzh0tz7hpcgw8s5gwckd6szcavtsg47,27400,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,1LrBQvjKc9zBmamERmxfeUrun3rtLTaf3q,6480305,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,3Gr2XW6kjxRnJpda7w4kkWdpUqsa2ooYMm,30000,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,1E2TaKv7oT5pV9SrGwJrPBY8odDuuazUNq,2409599,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,34uiYuwawj8u9s3vUdzfvy2Gnio3mrkQYq,77846,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,bc1qnz0gpfvxqc9cha4g75v75wkq6szwsr5n59rawy,10973273,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,3Li4DTxQ43uH5ttGNpnNtUDWS3SLnmUffL,3937793,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,1EcmkFMCgDGGeR558X5BYMs2MJn6QvDCtZ,53172303,1,1
3AsaiWnKaXAxDtDcgG24C4PjP6NDXjDzgW,3Ec488XF6L3PHCkpsFSbX3VYsMUHk6JrYt,6101,1,1
