source,target,value,count,step
other0,3C4hAZoP8GuFkmayfXAAXTAkUY8vdEs5fX,1054172,1,1
other0,33R8xUCWEres2LdoGK3wJHJcYmzoGx1QZN,750000,1,1
other0,other1,10000,1,1
other0,1Jt6j8tcTvRuqvfWvatSw59wRzEUYtng2Y,190000,1,1
other0,bc1qyy30guv6m5ez7ntj0ayr08u23w3k5s8vg3elmxdzlh8a3xskupyqn2lp5w,1459049030,1,1
other0,bc1qyy30guv6m5ez7ntj0ayr08u23w3k5s8vg3elmxdzlh8a3xskupyqn2lp5w,1459049030,1,1
other0,3PtymUgnP6RVP5RKoHdFdXmqAA9FQmAuT8,14475200,1,1
other0,17bQyRnyojmJMiiTmbrdGsMtKEvbRnL2xZ,3350000,1,1
other0,1PRb1uNPyLfYHN8P8SGRPiuWTE4eSLBiXE,1829275,1,1
other0,other1,963689,3,1
other0,3HLs8RgCQ4UqXvACuoG4UHsZq6NpMPCsj9,1776427051,1,1
other0,3H44PR8AynET8VakXtRUYU4hekNNqpFQvu,20187025,1,1
other0,1AKNWEXJ6Wdx8Zki89nD5ywEKZ2cgyCzdH,160000,1,1
other0,1LXvm7NVKfpJCSwLqG3UrBLZWWTa1K72X5,108938200,1,1
other0,16RuELhaBA8avioyWUnunuorUaDHetzydY,22400000,1,1
other0,15wshcUPv2jrZM6z5n6yH2Btt4CTYrjQjV,18081850,1,1
other0,35gWHMa2P766Y3UDbzEsjaUGneWxxhfE5u,9530000,1,1
other0,39Uh4q6ukcWHoWHDhbdgeV8KVyc58Z3wXq,700000,1,1
other0,other1,3460056,12,1
other0,1GneCaHVQsnDg6kukyVWiRkode6a1KoWvV,2913563,1,1
other0,3AdZnpcsnTXqqAR1aHtGnPB1QFPLzVVBnA,1938395,1,1
other0,other1,2188875,2,1
other0,3Jta8krKg69JL9ZDhqzEpVVVApubJPDQMn,6917613,1,1
other0,3PqV69nnDG1CYdb45fYNoXHnvLaxnQMp3E,5232942,1,1
other0,3FLA7zsx1oFN3NxZkCEt4Bj3U4dyeAJdNs,5090705,1,1
other0,other1,1536996,1,1
other0,bc1q702ehhuw3m7sz9ukhpsqp49sqxhmvc2n4w2fsq,26441130,1,1
1PHHramm7aqZMSyCkPCtNBHxvYprWZRZn1,1D22VBgJ7DqDWZjh2tNLXSDs2U3zZsHvq7,12860195511,1,1
1PHHramm7aqZMSyCkPCtNBHxvYprWZRZn1,1NDQAiL7ymjF6TSzWTxAFDS2ydxCbTvfJf,11264351976,1,1
1PHHramm7aqZMSyCkPCtNBHxvYprWZRZn1,1KJiwvg7Gg1EUXA6Bz89DTCEuRNekqUmqn,11182678268,1,1
1PHHramm7aqZMSyCkPCtNBHxvYprWZRZn1,other1,137972161621,18,1
other0,3FjdkFYGPTc63p1xK2orN1pKFSjGwd8HQL,3150885,2,1
