source,target,value,count,step
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,38VGuL26Rgqoi3xp6L2sTbVC5ReNRUpB74,373620000,1,1
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,other1,204577132,42,1
1FoWyxwPXuj4C6abqwhjDWdz6D4PZgYRjA,1Dt7xB6qpbp9ynWf1ssqcmNwMdi7WuUHQh,910825,2,1
1FoWyxwPXuj4C6abqwhjDWdz6D4PZgYRjA,18QKoo5deYMX77CkbdbANJNJueHH3huACW,623624,1,1
1FoWyxwPXuj4C6abqwhjDWdz6D4PZgYRjA,14EnmNk8d2WptT63zqquHFRiS71EZ27nSq,530056,1,1
1FoWyxwPXuj4C6abqwhjDWdz6D4PZgYRjA,other1,3939617,10,1
other0,1HckjUpRGcrrRAtFaaCAUaGjsPx9oYmLaZ,15233415,36,1
114uXhNXD53C7UrCgZyrawb1YxjLvSdSoW,1HckjUpRGcrrRAtFaaCAUaGjsPx9oYmLaZ,1847441,4,1
114uXhNXD53C7UrCgZyrawb1YxjLvSdSoW,18UcY9Q6U5xQsctdzvR8zmNXeBPNj5oiwu,113376,1,1
other0,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,1
other0,other1,194541316,19,1
other1,bc1qlt2j22tql0pd88s3hs774gj60c93c2lzwnz4qn,105125,1,2
other1,other2,169692,1,2
other1,1ModAVtd72st5N5pnxtAbbaiZeatcgdssb,1600000000,1,2
other1,other2,2310362599,22,2
other1,other2,15218172,3,2
other1,other2,417287,1,2
other1,1HeXervKb7uqDxSopcVT5m3LKogZjHWaZW,11033576405,1,2
other1,other2,145683540,24,2
other1,other2,20873708,4,2
other1,other2,25786226,26,2
other1,other2,175532,1,2
other1,other2,170000,2,2
other1,3DBSyC4G3BD1tJCHf4TvY6hDsU4zKWoDXu,2462412,1,2
other1,1HckjUpRGcrrRAtFaaCAUaGjsPx9oYmLaZ,838981,2,2
other2,bc1qlt2j22tql0pd88s3hs774gj60c93c2lzwnz4qn,105125,1,3
other2,other3,169692,1,3
other2,1ModAVtd72st5N5pnxtAbbaiZeatcgdssb,1600000000,1,3
other2,other3,2310362599,22,3
other2,other3,15218172,3,3
other2,other3,417287,1,3
other2,1HeXervKb7uqDxSopcVT5m3LKogZjHWaZW,11033576405,1,3
other2,other3,145683540,24,3
other2,other3,20873708,4,3
other2,other3,25786226,26,3
other2,other3,175532,1,3
other2,other3,170000,2,3
other2,3DBSyC4G3BD1tJCHf4TvY6hDsU4zKWoDXu,2462412,1,3
other2,1HckjUpRGcrrRAtFaaCAUaGjsPx9oYmLaZ,838981,2,3
bc1qsw55gkezdyssgy6jg5fuxd6upmrc5r59llefly,32C7m8WWR7umC2WCDHhFoDYw5mYf9oo5zT,20000000,1,3
bc1qsw55gkezdyssgy6jg5fuxd6upmrc5r59llefly,3GLgiUHbivsWsVikFeUUTgrMwoo2znEt3n,17951600,1,3
bc1qsw55gkezdyssgy6jg5fuxd6upmrc5r59llefly,1ESEvj1EaN791eUCERgYsM1AqJinWTRcqd,15245000,1,3
bc1qsw55gkezdyssgy6jg5fuxd6upmrc5r59llefly,other3,52115604,22,3
other2,3LyrtA1Ko1bJRRAR3uSSeKkcDskgbDdkah,14627750149,4,3
other2,3MjgzNte9XH9NCgnoT8nFDusuNoALsJPHL,82190000,1,3
other2,33BzfWCW36utK46RD3ucAwY55CZnpcmiEp,574200,1,3
other2,other3,221328,1,3
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,bc1qvx4ara9g7jfcucz7s3k43wk6hma363l0e54vdd,74200000000,15,3
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,1Lets1xxxx1use1xxxxxxxxxxxy2EaMkJ,547,1,3
bc1q4txaaj4rrsw579pcdyxq24fdmvx7xecdyp3e4v,bc1q25255qzr7ehup4gkyltka7cs4jfvjj4ppzhytn,3019882,1,3
other3,bc1qlt2j22tql0pd88s3hs774gj60c93c2lzwnz4qn,105125,1,4
other3,other4,169692,1,4
other3,1ModAVtd72st5N5pnxtAbbaiZeatcgdssb,1600000000,1,4
other3,other4,2313477836,24,4
other3,other4,15218172,3,4
other3,other4,417287,1,4
other3,1HeXervKb7uqDxSopcVT5m3LKogZjHWaZW,11033576405,1,4
other3,other4,145683540,24,4
other3,other4,20873708,4,4
other3,other4,25786226,26,4
other3,other4,175532,1,4
other3,other4,170000,2,4
other3,3DBSyC4G3BD1tJCHf4TvY6hDsU4zKWoDXu,2462412,1,4
other3,1HckjUpRGcrrRAtFaaCAUaGjsPx9oYmLaZ,838981,2,4
bc1qsw55gkezdyssgy6jg5fuxd6upmrc5r59llefly,32C7m8WWR7umC2WCDHhFoDYw5mYf9oo5zT,20000000,1,4
bc1qsw55gkezdyssgy6jg5fuxd6upmrc5r59llefly,3GLgiUHbivsWsVikFeUUTgrMwoo2znEt3n,17951600,1,4
bc1qsw55gkezdyssgy6jg5fuxd6upmrc5r59llefly,1ESEvj1EaN791eUCERgYsM1AqJinWTRcqd,15245000,1,4
bc1qsw55gkezdyssgy6jg5fuxd6upmrc5r59llefly,other4,52115604,22,4
other3,3LyrtA1Ko1bJRRAR3uSSeKkcDskgbDdkah,14627750149,4,4
other3,3MjgzNte9XH9NCgnoT8nFDusuNoALsJPHL,82190000,1,4
other3,33BzfWCW36utK46RD3ucAwY55CZnpcmiEp,574200,1,4
other3,other4,221328,1,4
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,bc1qvx4ara9g7jfcucz7s3k43wk6hma363l0e54vdd,74200000000,15,4
3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,1Lets1xxxx1use1xxxxxxxxxxxy2EaMkJ,547,1,4
bc1q4txaaj4rrsw579pcdyxq24fdmvx7xecdyp3e4v,bc1q25255qzr7ehup4gkyltka7cs4jfvjj4ppzhytn,3019882,1,4
other3,bc1qwr43zsa4lplz2nqanyhq0p7qjxe6gv8rm3wyd3ljuhq5r6hjs7zsdyencf,2375859523,5,4
other3,37biYvTEcBVMoR1NGkPTGvHUuLTrzcLpiv,1555950000,1,4
other3,1JL4pucSCKRUHcQXwVPTQdKTj1PaJRP6bN,999950000,1,4
other3,other4,1400903095,40,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3H6YtdvRc38ntzZWX5d9RbUMdP3sSc8BMz,39899980522,1,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,355r45w61hEBBjsJoyEbEeYb7H2QWh9kRR,9899936698,1,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,38VGuL26Rgqoi3xp6L2sTbVC5ReNRUpB74,373620000,1,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,other4,524647449,91,4
other3,3AD3EufWwXXTiYVcuSpCi1cwjMneRS8f2e,842428,1,4
other3,3LVrfqdyfaaWfhU1t3aEQkFxeVjtZZ7Puq,3749506185,1,4
other3,31rDzhNkQKDdFJs7R1T5ALwNzzdzxPRLLY,496891578,1,4
other3,other4,201086185,16,4
other3,1ftuUgzrr5hnVzXnFBDjELvVe69rPtBRi,10000000000,1,4
other3,1KiJkugknjgW6AHXNgVQgNuo3b5DqsVFmk,9900000000,1,4
other3,3QjvBu9meuGKADuCdTtRqk21Zjvjz8uwdC,5000000000,1,4
other3,other4,7288808394,39,4
other3,3DoEUhmpoJzhGekp6ZbaD7jc9QqRwdtH4v,6753,1,4
3E2adcep2NRRpriLnWn1AvW3AHKqBx2mMr,3LHZNTmeQqzKqqGLXUDxq7uGUX59qDvoEU,659989766,1,4
3E2adcep2NRRpriLnWn1AvW3AHKqBx2mMr,17jYrwjixjYNzv473tMmsDNehVnjQA9iZd,103020000,1,4
3E2adcep2NRRpriLnWn1AvW3AHKqBx2mMr,1A6yVVsBfMTrzog8hCgDqbq9zN9gWomEer,101800000,1,4
3E2adcep2NRRpriLnWn1AvW3AHKqBx2mMr,other4,296729715,33,4
other3,3DSe7pgSWFKiJKBqc4SonkXBoRgBppCNPi,270895262580,7,4
other3,36xMeFnTHPqhSfjydJDGeZy3iC585JvW3W,3365800000,2,4
other3,112MhqfMgNuwgbpFc7t7T97n1kE38TVMrc,2519800000,2,4
other3,other4,6606535421,30,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,other4,102554070,19,4
other3,1J9v9BUAYxTcB9B72R6B8MyHxGFips56xz,16386805,1,4
other3,126T2tPpXpBh9mV2sD868yAsHsL1QLfqZf,420400,1,4
other3,1EvQBk1DVDH9Xq6cYCCG44EJFon4isdBGM,400000,1,4
other3,1AkgC4Fu46Y6NYMQUKpZvxAGHjTZNnNGgv,205506449,8,4
other3,33ZLxuGfoHPAp2wW13XmsTvqVcpRDY9BcC,16653400,1,4
other3,3K87cTbXLzKuizsszabrJ6a4oZ9wu9AMEy,14950000,1,4
other3,other4,28984922,26,4
other3,1AJbheCZ5Dha26gXvbE5i5GgozgkGgAwNv,117832,1,4
other3,1CJy76r8bMHk562hpdNNGmvQVto8c9Bora,2000000000,1,4
other3,17QyR2ixNj1AgpD5ZuXubvSJ3gPPQVcsvp,5690000000,1,4
other3,3LoeuEvZnjvw1MqhbgHNyruFUx61UgFQw4,4256800000,2,4
other3,1AQPZXa8KesX7mLwVKjL85qZPnUd8VSzBv,1958000000,1,4
other3,other4,5262710530,42,4
3Hi5VHVgmYZYfAPc9aNvQoNXyEv5rYvJQN,3HnZixnPfrJoeGer5PZ5Y2rLotjoecRtXQ,307984130,1,4
3Hi5VHVgmYZYfAPc9aNvQoNXyEv5rYvJQN,1FBFpx6ByBdoakfM2RYik8UiapkWhFNCyY,73660000,1,4
3Hi5VHVgmYZYfAPc9aNvQoNXyEv5rYvJQN,3FmA7J5fmqA9fe9var7ebQPa9Bpi2MwvH4,22954000,1,4
3Hi5VHVgmYZYfAPc9aNvQoNXyEv5rYvJQN,other4,59467783,42,4
other3,3GGWQmpvzqD2LWjriphPLD7w25E48zKZfL,903100,1,4
other3,37uvH6QaCWHzmqSuogNZA6cnVuRZvQJ41j,362402320,1,4
other3,39NuKSWA5agvmv2tKKh52s8Ygn8JRzUrYt,200000000,2,4
other3,1JFKSBHhKR57FkMnHtdSyovNkcSvjXg5Jv,185000000,1,4
other3,other4,645404873,37,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,other4,102554070,19,4
other3,38yXQaw1WbrAYzUjnJ5vXs3VMp54UCZ9Lm,7832,1,4
other3,1HfwtKx7Nq3jrBDv5FWpwdjRqS4kSqRQxc,3471400000,5,4
other3,1PfaRHShKJ935z3UZh93oQzJgRnFAog93A,1913700000,4,4
other3,bc1qwn57xgvar0jlf2hvqsufqg47dmx5duj64yhnn5ptqd4279yglwpsddf2s0,1165916944,1,4
other3,other4,1658553729,26,4
3Nc22q8snRFJ8HbR55siqigMAmpeUUwqSY,37uvH6QaCWHzmqSuogNZA6cnVuRZvQJ41j,40071156843,2,4
3Nc22q8snRFJ8HbR55siqigMAmpeUUwqSY,3GCqch5CERoPQf8hpWSWUnQ6H8Vm3bYkj1,2200000000,1,4
3Nc22q8snRFJ8HbR55siqigMAmpeUUwqSY,3R26E4mE7NUJnr2YUY4tLyx7QcHqUL8SZw,1802644781,1,4
3Nc22q8snRFJ8HbR55siqigMAmpeUUwqSY,other4,2784110778,44,4
other3,3LK797f32btcjDK8abcJPgVXH9Ya9yLe5F,63788000,1,4
other3,3H1jacDdyqmdmSmBKKpv6MqjGLtB9qP9Wb,57398000,1,4
other3,3J2BsUAnoAPtL7ijjBpLbmBhnQcvGtvmHF,53904000,1,4
other3,other4,142925732,14,4
1KBr4BupGaLsaJYJTQDf73VgBGDMeaTWij,15M4SjymiqEeMr77wdn4hHec17b5g8zAjQ,3822,7,4
1KBr4BupGaLsaJYJTQDf73VgBGDMeaTWij,164BPpajc777yGSAnsPy3b9d6kk7CQvsQE,2184,4,4
1KBr4BupGaLsaJYJTQDf73VgBGDMeaTWij,1Gw6AaDy3v99FmWqjrK5yFy8omTcm5n9yu,1092,2,4
1KBr4BupGaLsaJYJTQDf73VgBGDMeaTWij,other4,5460,10,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,other4,102554070,19,4
3GcQRL9h1x57YyyxEo64WR3avCB26deHJR,3Bqi1FVbyzE2dctLif8fVywrKrXrdHrCFY,2869357,1,4
3GcQRL9h1x57YyyxEo64WR3avCB26deHJR,1HckjUpRGcrrRAtFaaCAUaGjsPx9oYmLaZ,1712177,4,4
other3,3CTP2wMYbqBwcGozEA2GQkq1GAb7Wx1q97,119960000,1,4
other3,3KwQBMBxkAPMKxb1UgpaWXvA4e8rqEYxZo,1781896,1,4
3JitzGThfDVBydXhHJyGFPJbBy8WUQ6rxF,3CQKjPeQDAYDDkuMT8qM6YTCa1wQotwk9i,8464676,1,4
3JitzGThfDVBydXhHJyGFPJbBy8WUQ6rxF,32iqsrSx44Frnc2oDSmGtKHZuiB5su9n5D,5110320,1,4
3JitzGThfDVBydXhHJyGFPJbBy8WUQ6rxF,367wi8xCrhemX4kwBhN49nQsgJf3Zosato,4915735,1,4
3JitzGThfDVBydXhHJyGFPJbBy8WUQ6rxF,other4,1345408,3,4
3PiXpW4Rs9NufsEd3h5sV3KadPX8HxNsnR,37ZKgNAJcbd7rr8D48ZLwLFWAzyY2gA7mr,2666513,1,4
1368eJN3LMC4of3EguXotZ1rEYm5wyKrbw,1Bc6a6W3ysZQgHB929EGhy6snKUmAKbcpz,9275671036,1,4
1368eJN3LMC4of3EguXotZ1rEYm5wyKrbw,148ZZoU5DK5Ba4V9zMYTH46JvNjCcX2vSt,6244151458,1,4
1368eJN3LMC4of3EguXotZ1rEYm5wyKrbw,1Pvz8QjiVDniP1Sgm9iNfPuYum6T7YpgrY,2999960000,1,4
1368eJN3LMC4of3EguXotZ1rEYm5wyKrbw,other4,4195485835,46,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,other4,98516616,19,4
1Gi7scgt19CidGz8ZpHTrtsMUfXLS6Wt8Q,3CT4cRL55Y1uDq3bqjWw3dyZvgUfXwyXyE,23471054,1,4
other3,3LurjWNBjsgpfGUwM64Qe6LdCGxoMwFM19,1006031,1,4
other3,14tawohEigvWdHrrEDbFa6UagBexYzHmBd,14442819,1,4
other3,1JbP7p1LiiqBEfc31FoKc26yDc1vdqfkw3,7999787,1,4
other3,14E2sg9227AT1cFgbbnmgAcPcbK5pUGUem,1006756,1,4
other3,other4,1912186,3,4
other3,12FTSngCryXD7gsCZpZsb2cU93bs2mJdgX,27550000000,12,4
other3,3HA9apMkaELJZkNoZJC7VA5huMWDPoqKCj,18000000000,7,4
other3,3JYT9CEeCZH3PQxXWbp8X5g2UzFPg5scHc,12000000000,4,4
other3,other4,131726530,20,4
other3,1DDhEHwfmZXWZ6gRooDUNaEJF5PxiauaoA,134117540,1,4
other3,33TY3emDnqndewcfi3LexAo4fLRq4YaMmD,34376440,1,4
other3,1M5wecaVEGDenjjsMBNCFc2DKdfVEd4cCq,31714797,1,4
other3,other4,29396512,14,4
other3,1Lnt32vFqwz7WkqS1KXN2xwX2DZ4Nj4j1m,1302145600,1,4
other3,138kWV7M8G1HTnnECrn3Z9cjjVfxWeNf57,1008095,1,4
other3,13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,5986,1,4
other3,1KJy2yvNA24phgpwcWnFZab3sDxRwZLGJG,37821389,1,4
other3,1HX63hMT2gz2kRufAruCxz4zNsaRjhrUf7,15981557,1,4
other3,1426KV89C4HWTPqBTFkWNa1hLqRZYnG3ZN,11090392,1,4
other3,other4,25662814,9,4
other3,3HA9apMkaELJZkNoZJC7VA5huMWDPoqKCj,17000000000,6,4
other3,3JYT9CEeCZH3PQxXWbp8X5g2UzFPg5scHc,11500000000,4,4
other3,12FTSngCryXD7gsCZpZsb2cU93bs2mJdgX,6000000000,5,4
other3,other4,6029872599,19,4
other3,12FTSngCryXD7gsCZpZsb2cU93bs2mJdgX,17600000000,13,4
other3,3HA9apMkaELJZkNoZJC7VA5huMWDPoqKCj,7500000000,5,4
other3,3JYT9CEeCZH3PQxXWbp8X5g2UzFPg5scHc,3000000000,1,4
other3,other4,1372349636,22,4
other3,3EAJ718HKxywv9PCtd61L7aCPwWKAJ4QvD,91387285,1,4
other3,1Dic89MvPWQ3DHqhNWfjU83N8E7tUjk2tG,10421332,1,4
other3,1QBvMR2yuAVdpqbrfgYxpi243TmQocT5Gv,8847304,1,4
other3,other4,10220272,8,4
other3,3GuHeDXSn9pYuVFUNCqcZwYfz5AVY8KfiZ,786553241,1,4
other3,19SQeW6uyYQYuhAQutzDjZUPW6bkoNWFdA,196083511,1,4
other3,14w52VgpoK4d5ich3Tw4CNQXPavxcaqUgV,123609676,1,4
other3,other4,887941160,46,4
other3,3M9nd1Kr9kF1N7prKcr7Aan1UoE9HrRiz9,195400000,1,4
other3,1CP4NEb98C9LNEymngoHe3cSpMp7Emi9gh,130414842,1,4
other3,1Jyk78QLGTi4e1DbYqgBizQujAPskxtsU3,103123484,2,4
other3,other4,223921595,41,4
other3,bc1qdyfk9jk048xep3ta8ukdpce5vqk9y8mjvmwez9,475022041,1,4
other3,1Dv8GTy9BXG9kWnt5jGyJ5TbzYYQW3AMep,11700000,1,4
other3,176gz3TGtBKYsNMzqPE6o5c5ZDmjebJojj,11341139,1,4
other3,other4,56468882,41,4
other3,3MCUmWcjvmVXs92r1yZpUevfKNMFYtJhhv,58708900,1,4
other3,34LxvX15nrj1TW9pnsPC1uLPewoEb6dYrF,4939474,1,4
other3,3LrLWTSdd69oZVVQ6dtWaAAaBLn7N3rRjz,4762504,1,4
other3,other4,2522637,2,4
1ALhm6KGae44bZRGrNoZmursh3mhTMkdDe,1CEtWG6wgfBY9p8c9dqggYx51F5Djt3SeL,4765867,1,4
other3,1475VoVJvnbNhvTSa6RZ6ewgHsWA9EXrKu,2054844,1,4
other3,1Q9PxL45SAnfBSoJxbPz3iKsCihpHDyqAk,567423,1,4
14CmkbrmTYcR58ftWLm5PboNGo8FSRHmtm,1Gfnqk8GN9YpXo2ZKj2cztGueR9SMcZtrk,77364558,1,4
other3,18LfP5fAWUn5pjTkRpn21t1HQVF41xiG2c,3191640,1,4
other3,16LWhFCGivBG8yXp9wBRPNynb5A8kM45X1,2117585,1,4
other3,12FHk6GEBxqp4ph3iXDYnz6nxEJme9T1y8,20623039,1,4
15oZc5o3s4Q4YSnw4aFrwCbgV5y2gGENv3,1EhmHX94mHHqmSZi1LbdfHm7D7DMSVUwEg,3592221,1,4
other3,17mFbjbwudcYB5dHzVpNZ8skUaoM7yU5ra,2348625,1,4
other3,16sGyW2gTTsGJi5QmjpLT9dwn64xZuBRHZ,11942823,1,4
other3,1M3amqaUKEGDeQxZ4tVkLjYoLc39NTZxfV,8130000,1,4
1GrgX7YWKkzTGMXQt9XywJa6LXWHgwDo8o,147cM2CDFDxQNRp9gjHzYnLKomPyj61QCT,18535999,1,4
1GrgX7YWKkzTGMXQt9XywJa6LXWHgwDo8o,16HUQ8JL9NMaW6hiC2Rc4RWhLQ4PoGkrPq,13785525,1,4
1GrgX7YWKkzTGMXQt9XywJa6LXWHgwDo8o,1tZzvS9nufFtv131pLUXwUhMzUMfzvAFw,10549000,1,4
1GrgX7YWKkzTGMXQt9XywJa6LXWHgwDo8o,other4,20621033,7,4
1EEqRvnS7XqMoXDcaGL7bLS3hzZi1qUZm1,3JjPf13Rd8g6WAyvg8yiPnrsdjJt1NP4FC,21600000000,11,4
14zaovwEmvBHyR9vLH4ZWuyo4vUcT5cUcr,14zoKDyZJFXdWr78YuTbrXo6H2m2o5ikh7,114098000,1,4
14zaovwEmvBHyR9vLH4ZWuyo4vUcT5cUcr,19aHpnTDnh8qs3rBWtfvBgkaTVxgXj1GTJ,103985000,1,4
14zaovwEmvBHyR9vLH4ZWuyo4vUcT5cUcr,bc1qcsymgd0s80l5hpu2nqkddzngzy8svyxwj2ct49,99985000,1,4
14zaovwEmvBHyR9vLH4ZWuyo4vUcT5cUcr,other4,418836473,45,4
other3,16XNN3hB38PyTrLaTzYSJBWSiKD5PUYzXG,2500000000,1,4
other3,37WpigBAcTsuGFUQQ9w1zudzn272dxQ548,170600200,1,4
other3,352eZbNECFuk9zcQEzx2LQCDd7X2BEijLi,7360860,1,4
other3,1CSzxmbWcYorsepxftSi7yW6sRHjDews1f,6950000,1,4
other3,other4,10668238,8,4
other3,16DZqoFeAhXUbYTNqxaoYQhZdquepYWjMS,374538,1,4
35Y8c57XcGpbyfSTyn26Tfn8Fbxj469J1S,3MJqWqx6txK3KJFX31fqngYmXVmeVoQu7g,14000950000,1,4
other3,bc1q63e53wlamxc2hjlruy6p3yqtd70vzyuv68dnwx,412854432,1,4
other3,bc1qlr6lkhl8q8pryn4hgg926yhmfpm4wyp76wmgrc,334576588,1,4
other3,other4,375556755,21,4
3N5s48jie5dsdwYJdzhQAqnhTFF1pVEkRT,32esBCRbbNy6g9Y49C8EAaVqgpny9MgdEg,46010000,1,4
3N5s48jie5dsdwYJdzhQAqnhTFF1pVEkRT,39pZy4VjUsQ6UTVfTSUuBbQXwaj6bvAkyx,30672037,21,4
3N5s48jie5dsdwYJdzhQAqnhTFF1pVEkRT,3FP5Nn2JDThLavdecLLniCFaiPSykJwjsU,24038493,6,4
3N5s48jie5dsdwYJdzhQAqnhTFF1pVEkRT,other4,58676817,18,4
17PpCEuQUT7xxP1ocfhvFdwQyrB5dG1dQP,19AtrEvJv7UY75tvWkXMxLUAYibxpZhFfN,6600000000,33,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,other4,98516616,19,4
115E3baxJZsJHeTay1jvUh3nSTHBJhkskc,14quvdxXj7h4kcfhhuKX39wRc6X5sodkjM,1095984851,6,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,other4,98516616,19,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3B4enjbYfPrYF7ZtenJyoxsPCkYrnC6q6V,169950000,1,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,39UDuFCBLJYdymm2SySAy8KwJrgNAeuzaj,9761330,1,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3Gp8C5vPin9wMrgBKkaqHxhvs8gedmZzto,9542177,1,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,other4,41045501,36,4
other3,bc1qj2n0rvtjnjt934md9gnndjgpglvgxzdn2ygced,2600980,1,4
other3,1KYjfZBdr1sagKSomQXjppfntfe2TcAisZ,1745754,1,4
other3,14eias7cXTuwayVuN4WdSdnKSABNe4h2uA,865693,1,4
other3,other4,1500456,7,4
other3,3DsEzyhpu32kggJJk7HizCE5am9FPFimRV,1657631,1,4
other3,1MmPJ6LBw3mZyw5egRJxN6nYKYEnUARuRx,50000000,1,4
other3,17ruV7qqHE4tytZaVeCkQ5WXoBqfRXfo4M,12863975,1,4
other3,other4,33974281,34,4
other3,1BYRUMxTwJ3jWBsSiqwLN4yw8MVsSHYNa2,43053,1,4
other3,1KW2tjj9b7H9c4avaHp3S4gsqDP59cnAbp,1921800,1,4
other3,34qzg9R3eo41FChFxG4XYre5Ap6zYsbBg7,1004457,1,4
other3,other4,482402,1,4
other3,35EsaU1mb5zmrdcJqotCsPG5aWCkpEXGVi,1280749,1,4
other3,35EsaU1mb5zmrdcJqotCsPG5aWCkpEXGVi,1280749,1,4
other3,1P5XBKV6JSP4qgEzxDkWivR7vm1py9mW1R,4839667212,1,4
other3,bc1q2pcu27nskauvwv09ldvyulpzrw4dskussm4t08,1442567786,1,4
other3,bc1qgyjclf8mdk6tc8fqc3r0smsn548v3elfdj3kg7,968331335,1,4
other3,other4,3765530701,42,4
other3,3PpZN6sTre3aMwJx85xrmN8DV2ZHaqSWuS,992476,1,4
bc1q6w2yfm9p69luekemn33rjjgzewz382cu6dfa5t,1EujD17BpRzKRrPVxEZUYTMf8r5KdMX4BP,800000000,1,4
bc1q6w2yfm9p69luekemn33rjjgzewz382cu6dfa5t,1Nk1rbgoAmV2Sohke6kNwx9aSaWuwvYSya,460000000,1,4
bc1q6w2yfm9p69luekemn33rjjgzewz382cu6dfa5t,14qnC2Uc76gar3fpiqfo6XnYDZ8pdjzAsG,400000000,2,4
bc1q6w2yfm9p69luekemn33rjjgzewz382cu6dfa5t,other4,27563315,7,4
other3,1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,30551908,3,4
other3,15TQ3f1tRmcE5HWJGFPdPiXdBoah5WVSBY,16480457,11,4
other3,1LDZ4nYtgtaD8YGtRTverL1YBzYeBUF5dw,3215221,6,4
other3,other4,8139336,16,4
other3,bc1q653uyl4vs5ecxwrgck79hvkjstmzdcs4ka8genz8eysw83l385pq8eyy46,500475156,1,4
other3,bc1qgw7ju85ds9cw49kx6tw54cd7l5r5m8d2e0jgnt,21118846,1,4
other3,17F2Xf3esob465xkF3Kp4NoXp8Brxi5bPP,3760000,1,4
other3,other4,7430528,39,4
3KjiF9vJGkysUJSZqbBeZPQ6qGb1Ku1AJ8,3Hnb9SNDsfbTLHyuEQC3ViPDyMDyQx2Vgg,3879038,1,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,other4,98516616,19,4
1GK6PStuaoPGS43QufmbfpKBYfpdkX61tZ,3DqpEbxiaRLhULaewkCcwoEgHARMMNyuoh,323745043,1,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,1HxyqSPButfaAmutafsMkZYfwXYt5y9MG2,29999999,1,4
other3,other4,59617009,20,4
other3,bc1qvagq4r3dpy6q5nsezv068lkxffvqtv6jqk7me4,150000000,1,4
bc1q8ls2sy8cu9xcss8kgys9va7uqal5a672teawtw,34j6pDGheQP2kjgvL4wDiqQ2iUH9Hdd3qx,522402,1,4
3Nwg3gZUDbctRR3RgzFiV69PPmDbGndXEt,bc1q56e69mcw9j0zpz4rkdetfnwzp7rxq3z06vp3hy,685979817,1,4
34prTGfYwnp3RpcE2sqHd7674tEjumN9gc,bc1qf3y0k97mmqe2tu8erv5r87mrq6t2hkws9me03g,102495620,1,4
34prTGfYwnp3RpcE2sqHd7674tEjumN9gc,bc1qj5fr2vqp0ush4n8aphx3hx96rdah7q33chhygv,98134327,1,4
34prTGfYwnp3RpcE2sqHd7674tEjumN9gc,bc1q8te7uqzhrxajppsa5aftujv96f6c2xeexwc4ny,78320115,1,4
34prTGfYwnp3RpcE2sqHd7674tEjumN9gc,other4,379183813,33,4
bc1q53wfuuqmfukgxcw88s52xfgjuzj0dtp0cqg2ew,bc1qs8l2pd8u0jnnfe6pfeuhqeazfaax382ae7y6u9,61082032,1,4
bc1q53wfuuqmfukgxcw88s52xfgjuzj0dtp0cqg2ew,175qp6CPkyUdQQtZxmvwp9gr9geqrSiRPw,6100590,1,4
bc1q53wfuuqmfukgxcw88s52xfgjuzj0dtp0cqg2ew,1N6Lgy8JUQS7bWfdj2CD85DEfskTJP3o7Y,924062,1,4
bc1q53wfuuqmfukgxcw88s52xfgjuzj0dtp0cqg2ew,other4,9199838,42,4
other3,323XJ1eRKncJZQ7ZK9Wc7qVfAuohqF1dmy,186000000,1,4
other3,1HxyqSPButfaAmutafsMkZYfwXYt5y9MG2,29999999,1,4
other3,other4,59617009,20,4
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,3KAxEq64ueZ233HjrcJ7sUVbh9wU3bCinT,9499980462,1,4
