source,target,value,count,step
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,1HpPebNZ8piYZ8zRggVM581LgoBWq6poNC,4381338,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,143H6a7PTCWnanT3e3FpMeMXDy6Ms7x5bq,1951573,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,1Q2FCEBRb6gaNHtdeNVVa67UF6joXzGGNh,8235335,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,1CP1zLU7oczb6jeyuRq825B6hwwxqz1Zbo,1780182,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,1ExjkZmf9mT7PeqrUoEwGdSkpLGeZuZexz,359582,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,186KeE3ECbnRYuue8bQCMt584EoGPRWxh9,5874113,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,3Nd5M65rgmZ4rx9Jucq1J7YDhMqPyZoAsJ,6089057,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,12aWEcpk1GMo9e9t9zFaqUYHZrDRyrLN4Z,943442,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,3ECoin5kPJDW5XNdtjLDzZy4DdbF5ytDaQ,30757,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,1ALhm6KGae44bZRGrNoZmursh3mhTMkdDe,193122602,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,13s36bJxjuzhLCzyJXu1v8AcFyFLojSzpn,3441981,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,1LFBq9FdqtBLLL9iXJLD4NzLrrqUj6net3,1582287,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,14CmkbrmTYcR58ftWLm5PboNGo8FSRHmtm,258663628,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,15UxxvSMDRQknBfRyGx56VWEnPRvXCuTmg,6050000,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,1Ah8LTjvXSqdKdiAXqWSrt4JA2ohXdZeeD,4782504,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,1AFFav6aXpKenqkS9F3VT6FZ1dQZi3KWM,73300000,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,15oZc5o3s4Q4YSnw4aFrwCbgV5y2gGENv3,4780744876,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,1a2RtSNmJd39DrG75ECLNWW7rg1fACUe5,7940000,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,1HouSAg5f86WBMAY54PP3H9HqNYoD27xP9,1029777,1,1
13fLCjkTAcxsBEDoRjDUSw82bNzzYHSdnB,16S7qARPzEs437raU8pS1S28LUmD1uth34,8150000,1,1
1CegLAQvcKebDfZmGyQsYMZLScahHpsuW9,1GrgX7YWKkzTGMXQt9XywJa6LXWHgwDo8o,21510000,1,1
1P3YNWQFpVu1yKXaScc1B4bPXifvACco2m,1sPS7hZ8k1wvMKdei3voNnVzoraa6gQ2v,220000,1,1
31rCjRhoW5rGrgFj2qhj62Fuuz8ktQakkJ,1EEqRvnS7XqMoXDcaGL7bLS3hzZi1qUZm1,154567514973,8,1
31rCjRhoW5rGrgFj2qhj62Fuuz8ktQakkJ,14zaovwEmvBHyR9vLH4ZWuyo4vUcT5cUcr,49950000,1,1
31rCjRhoW5rGrgFj2qhj62Fuuz8ktQakkJ,37oB7pC8xaVhAzZRTEttnYs1TrJehfHhuB,10840000,1,1
31rCjRhoW5rGrgFj2qhj62Fuuz8ktQakkJ,19hjgNcMgC8YUs91kLoU4L2iqNDzHpQKUZ,5699000,1,1
31rCjRhoW5rGrgFj2qhj62Fuuz8ktQakkJ,3Ng7vZnyWqUasDfBZSGD7Uv3bMew4sD8m5,384708,1,1
31rCjRhoW5rGrgFj2qhj62Fuuz8ktQakkJ,35Y8c57XcGpbyfSTyn26Tfn8Fbxj469J1S,20876691,1,1
31rCjRhoW5rGrgFj2qhj62Fuuz8ktQakkJ,19qqtwuAPJVQuRYoNbhA6mcCcTQMHZgcMf,3950000,1,1
16tXnXX9DpSm4Q6H6T5PgFsAk5aoQEc8EH,3N5s48jie5dsdwYJdzhQAqnhTFF1pVEkRT,982355,1,1
1AXcxLsMCkcagicfAyQcL4vbafxEk4e1Pp,3GyeFJmQynJWd8DeACm4cdEnZcckAtrfcN,25190156,2,1
13KLK7rAFEGyFdfK5JJXn3h9pgYPtTSW9V,17PpCEuQUT7xxP1ocfhvFdwQyrB5dG1dQP,97438294,1,1
1KJY6MpMhcBt9L5gsm2hpwN3eFTX9ofbuA,115E3baxJZsJHeTay1jvUh3nSTHBJhkskc,6128474,6,1
14E2jfVWXHjtThd322mgGbT9R4bp6Q9re1,3GyeFJmQynJWd8DeACm4cdEnZcckAtrfcN,18084058,2,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,32JVBxcckyULqo4subw7d1KXj6MYso6dxJ,1275746,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,19CKWKKh16p8cxP5359jwzEKrRq6siFTLV,359268,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3C99yegpxRTu8ZLesWuN7cswpMsjx2krGf,836542,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,16988382932,8,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,1HopPextKXe38XdQracmddtiz3yt289azk,87855,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3LXisznFvmTTzbEgKjVxysGqGnNbp7aukH,968786,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,1PBvuszEZ3PuQpTr1A4Dhe3U9SePmPXbq8,5113495,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,1KZEX7DSY24CVooJeR2PSpyM5dnuQ7FomY,168167,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,37vr9sa4AwrhMUsKAHhtAPxcrhhB3cxieF,984541,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,1ENgD5L3wCuXNyvNC3eFSgWTxAvBoHvk3b,3262895,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3HhGsymTTejd1pDHK6v1rjCQCrfzDh1E6f,433532,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,18waJG6dvBwyvF2auoAoHUxsZxYtHEAB7k,120206,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3BWrk84THskNaC7vXpyZfTupjLtU94SR59,40063,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,1KQNwJKspNd9jcKywZdH4M8iS6rwqtcXJF,196328,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3Egxhc5VimPB2jQXjLTspnS26c6BjGSMMq,64937,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,35EsaU1mb5zmrdcJqotCsPG5aWCkpEXGVi,1280749,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3KVKVLo19tQ58sxWKZ1CvBDUcHSrG5Zs6f,545571,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3Mf7YQBoWGVuKG1Kn3wRFma7xZXhbS4k4z,241094,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3BBxNR8onytUGuEWCXfFDTbySH3g3nCqbt,849864,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3JNeAAfP6ia5NMxfmaKs745nuf8hFnXRzC,7082,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3DenjwNvswBftbbTYZqVsvKWmnjLkA87fQ,2368800,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,1JkFoY1ranDvPgW1fgLvFVtJoJuwmrYduW,2129148,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,1LuKtA1bvWwyjYmEuDtZKJXiXCQGiFJNPD,124137,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,bc1q6w2yfm9p69luekemn33rjjgzewz382cu6dfa5t,629000000,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,1ASNk4id6oGouzuLTxWBgi45pXPGTXGKgh,2602527,2,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,1GLaEVCJzic6fzgvdYqjZcLWCJNEm21vRB,430142,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3MSSFGkcbRcEGtTqfjnkyBbRRM5PAUHik6,1294751,1,1
1PhDi6HVrRGHzQDaVWfUN5LEYAkF6uHg9x,3KjiF9vJGkysUJSZqbBeZPQ6qGb1Ku1AJ8,8102372,1,1
3DqpEbxiaRLhULaewkCcwoEgHARMMNyuoh,11rn5Bh1oES55HnDQYCR7cp42LBQj59j8,314926833,3,1
3DqpEbxiaRLhULaewkCcwoEgHARMMNyuoh,1GK6PStuaoPGS43QufmbfpKBYfpdkX61tZ,18845751,1,1
1JecWNQfsz5BtUyp5JeuTbCep1Aizx3EKx,3KYsJNXEMuuzm4kxvpeKxb5b48XPJouMSJ,175532,1,1
1JecWNQfsz5BtUyp5JeuTbCep1Aizx3EKx,33LpShFp4CbPGG8997YzZ5VX3Ya85V2FTA,363000,1,1
1JecWNQfsz5BtUyp5JeuTbCep1Aizx3EKx,bc1q8ls2sy8cu9xcss8kgys9va7uqal5a672teawtw,34985682,1,1
16V3R3zDgX4USLUsccdEG3h14xwqBraniG,3Nwg3gZUDbctRR3RgzFiV69PPmDbGndXEt,3171260,1,1
16V3R3zDgX4USLUsccdEG3h14xwqBraniG,34prTGfYwnp3RpcE2sqHd7674tEjumN9gc,31722,1,1
3LA9icUQWZUyZ9MhGk8Y3D3VWGD5dKjBFJ,bc1q53wfuuqmfukgxcw88s52xfgjuzj0dtp0cqg2ew,61351,1,1
3LA9icUQWZUyZ9MhGk8Y3D3VWGD5dKjBFJ,3HhMKf7nXJKVpdUogpL9Vxa9FMeYPruZkz,885427,1,1
1F92TjK1z62HuHnVh2b2tmWqnmEvhtA88K,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,593384284,2,1
1Ejqe1pVNyMjEQiwbooy9jNcA9JfHYXKuf,1CRxmDmrUWTx3n1Ybw8QgGaxzZu3EerHrf,4241254,1,1
1Ejqe1pVNyMjEQiwbooy9jNcA9JfHYXKuf,1FoWyxwPXuj4C6abqwhjDWdz6D4PZgYRjA,78664589,10,1
1Ejqe1pVNyMjEQiwbooy9jNcA9JfHYXKuf,111x2EF1YeEojiKKBNgxAf9W8PNuJJwXF,70000,1,1
1Ejqe1pVNyMjEQiwbooy9jNcA9JfHYXKuf,115QXma83xnhFhMwJivKMCE2K3mYAJak4e,100000,1,1
1Ejqe1pVNyMjEQiwbooy9jNcA9JfHYXKuf,114uXhNXD53C7UrCgZyrawb1YxjLvSdSoW,220000,1,1
